id,title,start,end,timezone,category,rank,local_rank,location
5YLc64GnFaDHPFCJgP,MR. KLEIN,2/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
JLj9i4fEi6CZPRyBXr,KNU Massacre Emerald City,2/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
pubitFNY8rvV7G9Lmx,THIEVES' HIGHWAY,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
S8RYsPLQqRxoNVjEam,"""George A Romeroâ€™s NIGHT of the Living Deadâ„¢ LIVE!""",2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.327169, 47.595104]"
vcbpAevuCt3keZGUnu,Miss Saigon,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
Kb7ZdKd5PuH6EK2gs8,MR. KLEIN,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
d8AoPKmPaTJyKorTCD,Donald Byrd: The America That Is To Be,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
bnpBEFajfK7nxct4Z2,Dress Codes: Ellen Lesperance and Diane Simpson,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
yLsgCe4eF8JR2JFjZN,Pierre Leguillon: Arbus Bonus,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
VgXuBnVbBd3BCfwdzQ,Recent Acquisitions: Toyin Ojih Odutola,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
SicUsaapMh24JpauPm,Frame of Mind: Storytelling Through Animation,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
bnYNhFePjCY7sEDtAs,Lighting for Film and Media,2/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.31723, 47.614436]"
DS5yVvZgk47GXekiFQ,Art Hub - First Saturday,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,28,"[-122.313514, 47.665896]"
rVbAgRjYLLHwDzzyxy,Unsettling Femininity: Selections from the Frye Art Museum Collection,2/11/2019,2/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
aXKhfmeZFhhkvmw7oC,Life Wide Angle/Close Up,2/11/2019,3/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
mD3e2dCLr6ZoKqNXJ5,The Call of Cthulhu,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,21,37,"[-122.35634, 47.652439]"
ehmnVm56BJ7EXUr8iT,The Brothers Paranormal,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,21,35,"[-122.324063, 47.598856]"
yNr9LAbXMPN2zhZZFb,The Pavilion,3/11/2019,4/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
FRC428VDm3TbESSmge,MR. KLEIN,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
tKMXhqCn4zxXYhFRRC,Miss Saigon,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
Zs4SdLpeR9SakGDhBR,Anime Sunrise: DALLOS,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
75cMXqaLafaeqCxDs4,Life Wide Angle/Close Up,3/11/2019,4/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
FaRZ93CHbHXT7hfLHa,MATT DONAHER,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
x6uHuCssQbGbLWXhjG,MY OWN PRIVATE IDAHO,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Reet9UK2DCQVjpKpJm,Ryan Hamilton,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,48,58,"[-122.314037, 47.66119]"
FpzmNNz2GnVNpXyVX4,"Girls Night Out the Show at Hard Rock Cafe (Seattle, WA)",3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,43,53,"[-122.339477, 47.609236]"
fK7YfLmvMdbLV6uL7Y,Miss Saigon,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
ah4EFwbv9mpvAsJvPj,MATT DONAHER,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
pS3Sbt4GEErFQ5BzpX,The Call of Cthulhu,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
T94KDrLT3W5Mv7PsPT,Devil In the Deep Blue Sea,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.370426, 47.664806]"
fpUFwFh5yDBvpBLcuZ,Seattle Opera - Three Singing Sisters,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,24,36,"[-122.349735, 47.623913]"
acAEMcQuVMTagtRw86,Violet's Attic - A Grand Ball for Wicked Dolls,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
ysJgtAZo4Ta3iaVnDo,The Brothers Paranormal,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
Awi246hBg2rTnhUPaT,The Pavilion,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
rrkL5AHjTt73mMuYcW,Pastie Premieres: A Burlesque Variety Show,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
CL3inJiufhWNBBeeDX,KNU Massacre Emerald City,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,32,"[-122.309859, 47.601298]"
oRwzRYTHD6Z57Fa9id,MR. KLEIN,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
wTiVUQ8H673c9VymU7,yeoja : in her self,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,16,37,"[-122.328076, 47.544863]"
QPkwHmhGXKyY9HdUPH,Laughs Comedy Club Seattle Presents: Comedians Vinnie Montez & John Novosad,3/11/2019,3/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
oRuKi6ECsRbdVwQcoX,MR. KLEIN,4/11/2019,5/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ujFQHDNAhnM9W4RZKq,Life Wide Angle/Close Up,4/11/2019,5/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
KXoC3beAepBsWwxPJy,MR. KLEIN,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ergZ4sRcEJdBWoJn5G,MATT DONAHER,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
JB6TnDKnvuwCiSZP2H,Kaitlyn Bristowe: KB Fall Crawl Tour,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,48,58,"[-122.314037, 47.66119]"
LTEKcsvaunu7WiRwXM,Violet's Attic - A Grand Ball for Wicked Dolls,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
XPuXTebnsGv6WXeaQy,SALVATORE GIULIANO,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
QR2gphRCPfHDzVXGnh,Miss Saigon,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
P8bmhJRXrKP9NijFDr,The Factory Luxe Presents: Comedians Vinnie Montez & John Novosad,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,16,34,"[-122.320554, 47.576171]"
YGe2HHSurvLEuRDAeL,MR. KLEIN,4/11/2019,4/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
AWywNYuAUVozLVAP4U,MR. KLEIN,5/11/2019,6/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Pb8jNr7V7je8haUBjw,Recent Acquisitions: Toyin Ojih Odutola,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
HVp4tY7omDanrBDVkH,Life Wide Angle/Close Up,5/11/2019,6/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
v5TXjL4catL5dKYDed,Haunted Light: FOUR FLIES ON GREY VELVET,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
pNZXRereYzodL3giM8,The Brothers Paranormal,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
x2v3Yp3DWMGz8nUWnq,The Pavilion,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
RwXxdkJYKfaFt9sgWL,National Geographic Live,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,44,55,"[-122.344284, 47.61359]"
QrfvhpqvwKjZ2pGEA3,Piano Bar Sing -a- long with Larry Knapp,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,17,38,"[-122.31833, 47.55038]"
TiojJ4HkdyhqpzYxDH,MR. KLEIN,5/11/2019,5/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
m48RmdibSQLJaf6yff,MR. KLEIN,6/11/2019,7/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
NYj9te24x7te5yfUDP,Recent Acquisitions: Toyin Ojih Odutola,6/11/2019,6/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
LazHjQ4YQ9gcHLi2mM,Exhibition Opening: Lure,6/11/2019,6/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
qhqteAWhMLSkJDLyXn,Life Wide Angle/Close Up,6/11/2019,7/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
pJHPh2G5H3pJJeXmaV,Jonathan Biss: Celebrating Beethoven Part 1,6/11/2019,6/11/2019,America/Los_Angeles,performing-arts,52,61,"[-122.310569, 47.655709]"
EiqhZs8dw8Z3xRdCZs,Comedy Class with Derek Sheen and David Dennison (5th class),6/11/2019,6/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
fNTDqqgypK2mGsBoeu,MR. KLEIN,6/11/2019,6/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
FTJZvep3GUuerktSZX,Recent Acquisitions: Toyin Ojih Odutola,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
Z2DFYTfNE9BnbGtwAN,Exhibition Opening: Lure,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
trhQUFBU3gdQxgW9tb,Life Wide Angle/Close Up,7/11/2019,8/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
GvaWyVknNpBhst94Tj,SALVATORE GIULIANO,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
88Qfnf7LRyDpvsLnCi,Comedy Open Mic,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,36,47,"[-122.31711, 47.666958]"
CunbTrRm22aiqYAyaC,Violet's Attic - A Grand Ball for Wicked Dolls,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
v8PYnsZu4dLmLdZxkH,"""The Tempest""",7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.350933, 47.621601]"
DtCxrj5sCHqk8syAmQ,MR. KLEIN,7/11/2019,7/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
yKH8Q65MNcysyrim79,Recent Acquisitions: Toyin Ojih Odutola,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
DPMyw8AatqBxRnkvTm,Life Wide Angle/Close Up,8/11/2019,9/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
TmFtXggANkEqH2v3E5,Exhibition Opening: Lure,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
2mldxOAyQgO8,"Peterson/Kohler Collective CD Release - Dave Peterson (guitar), Lee Kohler (piano), Rob Kohler (bass), John Bishop (drums) and Brent Jensen (sax)",8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,23,40,"[-122.37927, 47.668493]"
3VNAgGYvtC45wYeydq,MR. KLEIN,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
nHtVKAoZtdRsHrAshG,The Call of Cthulhu,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
AVfi5WXggirQGTExWm,Bengt Washburn,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
szzvjd63osuRgFHpSK,THE CENTRAL COMEDY SHOW with TAMER KATTAN,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,31,"[-122.305104, 47.613285]"
xfEaFtqtskRGxpXWt5,The Originals - A World Premiere Play by Brandon Force,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
EZiXVL5qibaFGszrPe,Comedy Graduation,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
TmFgSput8gwMmcSex9,Violet's Attic - A Grand Ball for Wicked Dolls,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
8U4KzqAtrHdrReyjhf,Mod Carousel presents: Decadence,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,40,50,"[-122.319949, 47.615144]"
hb7oRBSDoYKL3gyYzw,Danish String Quartet,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,52,61,"[-122.310569, 47.655709]"
3FPZ7jTQNZoYMXRwz7,The Brothers Paranormal,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
h3YtfS37RfHz3mDDtq,The Pavilion,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
LJexZR5yOdzV,Trace Bundy,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,17,27,"[-122.33697, 47.608084]"
p3FgShpsnwGr3byFDT,Moscow Ballet's Great Russian Nutcracker,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
uc725QJgshvFV2cekh,THIEVES' HIGHWAY,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
Z6f7NnZxmyae6ctFfc,Ampersand LIVE,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,53,63,"[-122.341283, 47.611715]"
YQFrDtbeNYMuUVpGXT,MR. KLEIN,8/11/2019,8/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
6TdZ5DuJgkDFWH74v6,The Originals - A World Premiere Play by Brandon Force,9/11/2019,10/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
6YoAN3wnFfKEKn9mym,Flapper Dance Party 1-Day Workshop!,9/11/2019,10/11/2019,America/Los_Angeles,performing-arts,21,35,"[-122.324269, 47.598569]"
2VkiFnUXKxgWj99uZc,NIGHT AND THE CITY,9/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
YH4oFN5DTtPxNhut5r,Pacific Northwest Ballet - Locally Sourced,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,26,38,"[-122.349735, 47.623913]"
mWWNbF2wvedyqgRfbi,Recent Acquisitions: Toyin Ojih Odutola,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
MmCCoR79oRU7q49QD5,Life Wide Angle/Close Up,9/11/2019,10/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
dLQqtKgrxoVtoftX39,Exhibition Opening: Lure,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
YgBJBpt7gs89iqHZmQ,The Met: Live in HD- Madama Buttefly,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,17,27,"[-122.335489, 47.613126]"
4LY5SonoVa6bF6BsVH,Bengt Washburn,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
d3ai9Qw6Mwcm2sbR8S,The Suicide Girls - Blackheart Burlesque,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,33,43,"[-122.33697, 47.608084]"
MGwhauUVSfWabCuEre,Bengt Washburn,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
zakgmQBgbguAVXkBxP,"Sing, Queen!",9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,17,38,"[-122.31833, 47.55038]"
sWetuKvWbSWFwBvgKF,Crime Junkie Podcast,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,48,58,"[-122.314037, 47.66119]"
8sk8QACj25T8StUXp9,Comedian Brooks Wheelan,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
4G6zAywiWov5U6BSyZ,The Originals - A World Premiere Play by Brandon Force,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
8xq9Lwph5c76nLp5UJ,The Call of Cthulhu,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
AFF2yxEhtXxPn5853e,The Brothers Paranormal,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
DWUea8RMw599Rmj6pf,Pacific Northwest Ballet - Locally Sourced,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,31,43,"[-122.349735, 47.623913]"
B2XBg4HckvRmiGG8tx,The Pavilion,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
LhYjiSvBwju9gNVytf,Violet's Attic - A Grand Ball for Wicked Dolls,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
WKkCRNdbT9KutSMRMr,Moscow Ballet's Great Russian Nutcracker,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,59,69,"[-122.331342, 47.613257]"
2bp2mQ3iKog9ffHxyY,Have A Slice - Improv Comedy Hosted by IMNDC,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,28,39,"[-122.346238, 47.614653]"
3DCLKRA4jNWuU7zPWF,DOWNTOWN 81,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
jEWMjUihL4m7F3QvqR,Miss Planet USA Coronation Night Gala,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,16,37,"[-122.326062, 47.553136]"
oJH26cY2RVeG2WgmQB,THE BATTLE OF ALGIERS,9/11/2019,9/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
RXzyjXbMt5i5uFiBgH,THE BATTLE OF ALGIERS,10/11/2019,11/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
kqUESq3ajHnVAMizu5,The Call of Cthulhu,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
gwvjmKWPuT9Y9wTpLQ,The Brothers Paranormal,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
teEKVia5MQxhQsMUKz,Anime Sunrise: URUSEI YATSURA 2 - BEAUTIFUL DREAMER,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
9CtudQ7PHBf2VQEyef,National Theatre Live Presents Hansard,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,21,33,"[-122.357044, 47.623609]"
pVWwfB2Njewb249raK,"""Beauty & the Beast""",10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,38,55,"[-122.365253, 47.659067]"
bHaYdMxn9rFYScHVyP,Pierre Leguillon: Arbus Bonus,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
eDPWaVLY7fNg2kunfK,Life Wide Angle/Close Up,10/11/2019,11/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
ktNBodAyteFuCzKcXs,Bengt Washburn,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
vCPomh6yxRHVgbQvrn,Street Fight Radio presents Undercover Business Tyrants,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
rymByAhSz2aYY9sPxC,The Call of Cthulhu,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,33,"[-122.35634, 47.652439]"
uxy4HBtMB53tKcFf9L,The Originals - A World Premiere Play by Brandon Force,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,21,41,"[-122.362969, 47.563695]"
HbJ4Ph9txzXCAVTKzn,4 Queens (Walk into a Bar),10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,17,38,"[-122.31833, 47.55038]"
koT2ajqaTo73eBzwNf,Seattle International Comedy Competition (21+ Event),10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,11,23,"[-122.320588, 47.621252]"
9dBfbGEWZwcVWHpnZz,Bengt Washburn,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
XkWjzHkqBWeieboBYA,Violet's Attic - A Grand Ball for Wicked Dolls,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
ki3XNWhWg94y47LEUW,Medicine Ball: Playwrights v. Poets 2019,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,21,34,"[-122.308682, 47.613176]"
pfwrUfoeWrEe98uZ9D,The Brothers Paranormal,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,11,25,"[-122.324063, 47.598856]"
QsU9FJEAGCPHv9ahNq,The Pavilion,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,27,"[-122.316384, 47.615896]"
WVsxGDNTDhPRxj8XqC,Pacific Northwest Ballet - Locally Sourced,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,28,"[-122.349735, 47.623913]"
CBANgWWDtBcWxPFmn6,Street Fight Radio presents Undercover Business Tyrants,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
GTfEDmThystgeMbbwN,PACCWA Standup Comedy Show Nov 9th at 5:30PM,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,26,"[-122.30915, 47.656627]"
7vTVbVbwJmgNPJhfdN,DOWNTOWN 81,10/11/2019,10/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
No6WgkJUgBMgbquHbB,THE BATTLE OF ALGIERS,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
mAP7dTfyBADRcyb2Vt,Life Wide Angle/Close Up,11/11/2019,12/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
GerF94yNZNi9yVSjpo,Comedy Crater Open Mic,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,30,41,"[-122.320022, 47.661474]"
HkFShUfkyVniV2fPfD,Comedy Open Mic,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,36,49,"[-122.31711, 47.666958]"
AV5G7v3nMACYYw3JrA,Bengt Washburn,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
6krUv3M3YWcwVkVVV4,Violet's Attic - A Grand Ball for Wicked Dolls,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,37,50,"[-122.333638, 47.59992]"
qWZjqgAG3f8vScdcPQ,DOWNTOWN 81,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ADF4wq3ewbjLVbbu6j,David Sedaris,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,24,34,"[-122.33697, 47.608084]"
4TT2YTUsR9QwyZxoXK,JOE VERSUS THE VOLCANO,11/11/2019,11/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
su74XGmVtL6MtAfASd,Folk Music & The Power of Community,12/11/2019,13/11/2019,America/Los_Angeles,performing-arts,26,37,"[-122.326702, 47.608944]"
vfuSmVFwC6rJi5h4hs,Dress Codes: Ellen Lesperance and Diane Simpson,12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
KF3LygfretvpqsEyNF,Life Wide Angle/Close Up,12/11/2019,13/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
xssFXDyxztQ972EdUJ,Exhibition Opening: Lure,12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
m28Cxh8e2haZLhuGVU,Haunted Light: DEEP RED,12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
KFRnzhLwsMLqU6Lga5,Seattle International Comedy Competition (21+ Event),12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
pMZjL5xA637BrMqajW,DOWNTOWN 81,12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
78S2QUoWY8UDcbcM98,JOE VERSUS THE VOLCANO,12/11/2019,12/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
FMTnwy7nYJJQLLLT9L,Frame of Mind: Storytelling Through Animation,13/11/2019,13/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
h8NBjoVG68aYbaDqgK,Life Wide Angle/Close Up,13/11/2019,14/11/2019,America/Los_Angeles,performing-arts,17,32,"[-122.322813, 47.598225]"
BHwPDZK7hHiDenPwmi,Exhibition Opening: Lure,13/11/2019,13/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
P7wuBQBu4pVwfTLKL8,DOWNTOWN 81,13/11/2019,13/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
ViRikSmZWVMs6qLthp,SEATTLE INTERNATIONAL COMEDY COMPETITION,13/11/2019,13/11/2019,America/Los_Angeles,performing-arts,38,51,"[-122.333619, 47.600742]"
uRM4TMyv7EWFK6zNmX,JOE VERSUS THE VOLCANO,13/11/2019,13/11/2019,America/Los_Angeles,performing-arts,16,36,"[-122.288415, 47.564078]"
b6bXTBGbz3VRCdiQ5d,Frame of Mind: Storytelling Through Animation,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.324065, 47.60694]"
f3dznWzK8rSGD4wk5K,Exhibition Opening: Lure,14/11/2019,14/11/2019,America/Los_Angeles,performing-arts,17,29,"[-122.338684, 47.621666]"
